,name,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1040,Bohemian Rhapsody - Piano Arrangement,1e82VOHWtsKP5sxfAAMHDL,0.282,0.403,10,-9.02,1,0.0371,0.927,0.907,0.11,0.203,75.934
1041,Portuguese Man of War,1mUG7ftwIxuq5fhMPkyM02,0.0777,0.363,5,-15.134,1,0.0487,0.246,0.845,0.129,0.0521,79.839
1042,Weedy Sea Dragon,1XxA468BOYiOsuCFGIF9wh,0.0792,0.0715,5,-26.401,1,0.0403,0.946,0.91,0.34,0.0373,74.805
1043,Baby Turtle,1fTpP8OYVCFp4uCzJZgchn,0.783,0.0729,4,-14.103,1,0.119,0.625,0.236,0.0962,0.314,114.126
1044,Boulevard of Broken Dreams,5GorCbAP4aL0EJ16frG2hd,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06
1045,In the End,2qQg4qcqJmAalzRwhgf5mt,0.526,0.671,7,-7.445,0,0.0968,0.308,4.07e-05,0.0869,0.102,88.033
1046,Arjan Vailly,4ApCig0GTR4IEp7Ijsyo3r,0.532,0.825,3,-3.239,0,0.0798,0.241,0.0,0.31,0.878,75.723
1047,Hua Main,133L8gUatgtOGZUn5PH20C,0.371,0.664,5,-5.027,1,0.0318,0.566,2.54e-05,0.159,0.672,187.629
1048,Satranga,3yHyiUDJdz02FZ6jfUbsmY,0.273,0.405,0,-5.81,1,0.0298,0.735,0.0,0.189,0.534,89.48
1049,Papa Meri Jaan,4m2af7wCfOyYLBQZ3l7xLs,0.247,0.197,4,-11.504,0,0.0417,0.912,0.000723,0.123,0.209,57.18
1050,One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994
1051,Unknown Track,5nMYmCcEPXWXqEpNDG7Rdx,0.557,0.0269,10,-20.962,0,0.0362,0.974,0.895,0.111,0.0602,125.971
1052,Waiting For Love,2P4OICZRVAQcYAV2JReRfj,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999
1053,Levels - Radio Edit,2GYEPdzrY6L1j0mvxH5zEt,0.579,0.887,1,-5.961,0,0.0334,0.0484,0.828,0.294,0.472,126.041
1054,Drive By,4ven1OsMrsxiJXRFY96MYD,0.785,0.953,6,-1.59,1,0.0877,0.0454,0.89,0.134,0.607,127.912
1055,"Lutt Putt Gaya (From ""Dunki"")",72Z2D7jpKevicRkyL45mbw,0.655,0.803,9,-7.472,1,0.179,0.465,4.29e-05,0.0499,0.651,90.973
1056,"Arjan Vailly (From ""ANIMAL"")",1YKPRycM3GzKbZUYDgLrmn,0.532,0.825,3,-3.239,0,0.0798,0.241,0.0,0.31,0.878,75.723
1057,Tum Se Mil Ke,1ax8ZuwRVkSdzzsIqyCNWQ,0.853,0.745,9,-8.636,0,0.109,0.0642,1.87e-06,0.0274,0.882,107.985
1058,"Satranga (From ""ANIMAL"")",3yHyiUDJdz02FZ6jfUbsmY,0.273,0.405,0,-5.81,1,0.0298,0.735,0.0,0.189,0.534,89.48
1059,Saari Duniya Jalaa Denge,0YxKKO272sacGBJKjf6FnB,0.515,0.475,0,-9.661,1,0.0351,0.782,0.0,0.164,0.674,81.835
1060,Tu hai kahan,3zSSCPpLZ5Oc8nelhhGjKz,0.708,0.356,1,-9.738,1,0.075,0.437,6.54e-05,0.112,0.569,83.679
1061,Long time no see,6V4N3h4HYD1Ask9cUTxjjg,0.806,0.344,1,-12.648,1,0.28,0.344,0.0,0.106,0.398,87.976
1062,Sometimes,6uRDIUlho7fUYTUsGVvNXU,0.726,0.375,11,-7.034,1,0.136,0.247,7.87e-05,0.139,0.601,80.806
1063,Chehre,4VYPJWEA2AezjlY546Qv0W,0.491,0.487,11,-6.722,1,0.0292,0.711,5.78e-06,0.106,0.389,83.961
1064,Dooriyaan,5F79ZdjOwGOhUKRHx94sr1,0.523,0.714,7,-6.584,0,0.0511,0.633,0.0,0.0875,0.616,122.969
1065,Once Upon a December (from Anastasia),4W37fDymJzsqaarlKKEvcM,0.222,0.287,11,-12.45,0,0.0361,0.917,1.9e-05,0.0889,0.074,90.422
1066,Main Title,5YUp07DHVeeUhHgnu4r9lM,0.367,0.632,7,-11.462,0,0.0354,0.161,0.935,0.246,0.384,85.035
1067,Journey to Exegol,5dRC1qJX3IBG6BIvmrmnrI,0.253,0.326,2,-14.836,1,0.0419,0.704,0.836,0.156,0.173,128.198
1068,The First Branch,6PVYI5G4TIx0IHq1SidRho,0.0784,0.0659,0,-25.056,0,0.0368,0.97,0.892,0.16,0.0487,80.756
1069,Temple,2fGJOLNFYhvUnybWYT2Uf0,0.684,0.807,0,-7.783,1,0.0869,0.247,0.00566,0.539,0.114,100.029
1070,Cornfield Chase,615JiPjSiueBgp9HjXgCZ2,0.306,0.0389,9,-26.854,0,0.0451,0.993,0.942,0.0937,0.349,94.181
1071,Savage Beauty,2aUsjBN2uYzNTV254mzbBG,0.631,0.438,11,-9.129,1,0.0802,0.783,0.0187,0.113,0.156,79.961
1072,Jake's first flight,7nduF0mP1S9t8cHJ2f5XOC,0.194,0.19,9,-24.078,1,0.0434,0.32,0.246,0.0737,0.0386,103.604
1073,Experience,2IfRJIRmAHbVXDz8S5gb0m,0.237,0.139,6,-25.006,1,0.0364,0.945,0.898,0.0994,0.0382,136.039
1074,Flying,3SY3nDEJ22o7vg3awK1ahd,0.693,0.735,2,-5.946,1,0.0634,0.211,2.54e-05,0.0958,0.258,99.996
1075,The Ibex,6PePynWwpvkR8jxY0uiHzl,0.87,0.606,10,-12.072,0,0.495,0.0501,0.0227,0.0765,0.639,185.029
1076,The Whirling Ways of Stars that Pass,1VWYKR91K0WYMxyBHNaYxt,0.446,0.0523,4,-26.715,0,0.081,0.99,0.97,0.0878,0.0351,101.8
1077,Ironfoot - Extended Version,0066u0Nc8LLFYvln3BmBJd,0.0997,0.393,2,-14.5,0,0.0356,0.42,0.924,0.104,0.0394,86.363
1078,Lumos! (Hedwig's Theme),2G5hAbyjLoY1wSQFbOy5PN,0.225,0.0417,4,-30.105,0,0.0435,0.975,0.396,0.0718,0.0889,133.89
1079,Finn's Confession,2XARRIVeJKBjbXCFSAzwFO,0.871,0.471,10,-9.061,0,0.477,0.445,0.0,0.0508,0.476,127.052
1080,The Thestral Chase,3aTKb3ottzhElNxoYiscPw,0.497,0.92,11,-3.667,0,0.0499,0.0183,4.45e-05,0.338,0.173,127.961
1081,Chalkboard,1hl9GLcY3XlDIIL3G22Glk,0.955,0.125,5,-19.125,1,0.16,0.87,0.701,0.11,0.685,132.009
1082,Love Is A Song,2iRcaF3qbZZiP5HTFr62wd,0.791,0.125,1,-26.895,0,0.0771,0.995,0.948,0.0771,0.922,143.977
1083,Dragonsreach,3A6B7EgDzGsBakF8u6Jvlw,0.159,0.0611,2,-23.773,1,0.0345,0.829,0.946,0.11,0.0329,74.056
1084,The Rise of Skywalker,4Iq1RTs2EDsPckXURxlSpo,0.272,0.522,9,-10.087,1,0.0353,0.137,0.662,0.183,0.0738,61.755
1085,What Does This Mean,1nInOsHbtotAmEOQhtvnzP,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044
1086,The Library,7EoUKKGjVYJjcDCX0uy1SZ,0.47,0.315,7,-10.179,1,0.041,0.726,0.238,0.182,0.97,200.155
1087,A Chance Meeting,0lmT9W6HJBuHTTLAx55CEI,0.39,0.0204,8,-32.899,1,0.0383,0.802,0.968,0.122,0.0656,111.558
1088,War,5IIOPfBL3qjP4yZYaI0bQ4,0.658,0.754,1,-6.101,1,0.0354,0.00329,0.357,0.412,0.766,116.029
1089,Portal - Still Alive,3LPKk7Q1Roz51mxCEP8VZT,0.76,0.29,2,-13.558,1,0.0398,0.882,2.65e-06,0.127,0.795,119.894
1090,"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato",53TyiXXasCPc7mphjBCthy,0.169,0.161,0,-18.784,0,0.0369,0.989,0.867,0.0676,0.0436,61.045
1091,Christmas Lights,6PWwPv9eoltgzMRrBVRHWX,0.532,0.624,9,-5.165,1,0.0275,0.426,0.0,0.221,0.479,96.097
1092,Yaariyaan - Male Vocals,0EiZCuVOP3E9MobSidssSC,0.497,0.519,2,-8.324,1,0.0297,0.0754,3.07e-05,0.0391,0.415,74.967
1093,Second Hand Jawaani,7kz0NubU5M4k9kdARMBlFK,0.813,0.816,5,-4.167,0,0.0765,0.0175,0.00166,0.0547,0.861,111.993
1094,Tera Naam Japdi Phiran,6jVhK4PLgBYGwPyfiLLz03,0.735,0.765,1,-6.208,0,0.0561,0.0151,0.0,0.111,0.556,128.017
1095,Luttna,7vok46rp9gv0ZU3H3nMk6E,0.652,0.725,5,-8.451,0,0.0614,0.388,0.0,0.296,0.868,94.999
1096,Main Sharabi,6Kg7ZnpwfeVj3XFtt1SAaB,0.774,0.809,7,-8.247,1,0.0972,0.201,1.27e-06,0.0386,0.685,130.025
1097,Jugni,57YNXFZt58cAXgIrxqbFsT,0.672,0.631,2,-6.856,1,0.0261,0.156,0.000364,0.0723,0.323,129.99
1098,Be Gone - Urbandawn Remix,3bvBkpDqIYFUFw0B5K8mSM,0.505,0.917,10,0.107,0,0.397,0.00103,0.0419,0.0902,0.536,172.1
1099,Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863
1100,Infinity,326mrCwt8fDGamXSxIKtdI,0.654,0.657,7,-8.907,1,0.0268,0.0757,2.71e-05,0.178,0.152,121.989
1101,Eastside (with Halsey & Khalid),7FGq80cy8juXBCD2nrqdWU,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949
1102,Attention,1ilt2bwts2Y4k86N7DfUVZ,0.811,0.576,6,-4.513,0,0.0716,0.136,0.000271,0.217,0.788,117.615
1103,Mama,3Z3ldilmAxJccTZv0GeUfq,0.846,0.568,11,-7.443,0,0.0461,0.819,0.000204,0.0989,0.853,94.659
1104,"Hamari Adhuri Kahani (Title Track) [From ""Hamari Adhuri Kahani",3HiobOOpSpMsi95WBKPBYk,0.223,0.359,0,-7.569,1,0.0312,0.845,0.0,0.133,0.193,73.059
1105,Roke Na Ruke Naina,2k7RoJQR0mi8WVWK0Och93,0.503,0.381,9,-9.31,1,0.0283,0.722,1.15e-05,0.154,0.263,80.658
1106,Lo Maan Liya,2wJ9d1Gfj8OqcznPAroqvh,0.568,0.55,11,-6.172,0,0.0262,0.728,3.62e-05,0.251,0.436,110.079
1107,Main Rahoon Ya Na Rahoon,6f3ANRNQ8nCiPZ6VqXqq93,0.55,0.488,6,-8.059,1,0.0284,0.718,0.000118,0.126,0.301,136.025
1108,"Mann Bharryaa 2.0 (From ""Shershaah"")",3jf5303mzzJ96O8xFTcEn4,0.428,0.467,2,-4.904,1,0.0327,0.68,0.0,0.135,0.193,90.831
1109,Bekhayali,2o8QpLOY6YF2T2QcBZv2VL,0.423,0.298,9,-15.156,0,0.0672,0.574,0.395,0.0943,0.213,95.742
1110,Tum Hi Aana (Sad Version),6vNolBIVWvfY3Z20gAG5nI,0.501,0.168,4,-9.675,0,0.0313,0.944,0.0,0.118,0.131,79.968
1111,Kya Loge Tum,6t7PuZfHAtNGheWisgUq3I,0.69,0.738,0,-4.046,1,0.0533,0.189,0.0,0.109,0.642,113.824
1112,"Dil De Diya (From ""Thank God"")",2eEFO3wzZc5Ypv3AzIrTFv,0.484,0.588,0,-7.088,0,0.065,0.65,0.0,0.119,0.37,83.686
1113,Khamoshiyan,6zCQF5tu7HVwU9shhKqiuF,0.527,0.521,2,-6.837,0,0.0272,0.631,0.0,0.158,0.266,143.892
1114,Achha Sila Diya,727ht2tmf42Nm6lKTHSOPQ,0.454,0.838,8,-4.562,0,0.0744,0.487,0.00355,0.106,0.825,97.007
1115,Taaron Ke Shehar,4BlnTpQxYuqyU2pgbmwIyL,0.182,0.442,9,-12.449,0,0.0531,0.285,2e-05,0.138,0.199,79.786
1116,"Bandeya - From ""Dil Juunglee""",6gwnKOvdBKkTU4CQ7KpIAu,0.465,0.551,7,-6.58,1,0.0362,0.619,6.03e-06,0.109,0.415,89.459
1117,Duaa,6K8FuCDW45XckwAHlj8Gmd,0.614,0.246,0,-8.8,0,0.0462,0.797,0.0,0.252,0.528,86.259
1118,Daayre,0OQzbOu5JGo2LgtwJI04zO,0.536,0.706,2,-5.897,1,0.0274,0.5,0.00597,0.112,0.442,113.972
1119,Baaton Ko Teri,23CkVQ84EestqfkEy4fhOQ,0.524,0.575,0,-6.571,0,0.0294,0.397,1.8e-06,0.269,0.206,89.915
1120,Chale Jaana Phir (Humko Tere Bina),04ChFQZCKl2yRcvc0VR7qN,0.59,0.458,5,-7.844,0,0.0266,0.379,1.82e-05,0.3,0.195,93.996
1121,Lut Gaye,2rU33n6Fhd6G1MzYhUj6C5,0.638,0.785,10,-2.612,1,0.044,0.185,0.0,0.245,0.515,91.101
1122,Sunn Raha Hai,5PvwPy5eRO8BPwpRzCHK3D,0.394,0.641,0,-6.493,0,0.0312,0.276,0.0,0.0958,0.335,81.932
1123,Kaun Tujhe,15T1dzKSIe0hNS9bokbFjt,0.589,0.205,2,-17.022,0,0.034,0.97,0.929,0.13,0.691,105.235
1124,"Sapna Jahan (From ""Brothers"")",4TN6elrxy5tP5ntr69cqXL,0.541,0.0328,3,-19.374,1,0.0397,0.953,0.0,0.0873,0.75,36.189
1125,Jo Tu Na Mila - Acoustic,0TyyNe2BGZ5UOUzSGT4pP2,0.556,0.292,2,-8.831,0,0.0273,0.733,0.0,0.094,0.508,149.604
1126,Saiyaara,1ocYa8PoVd5e2vPn0xHJcA,0.659,0.665,8,-8.181,0,0.0266,0.456,0.000486,0.0898,0.692,93.012
1127,Beete Lamhein,0zQa7QXLpUZfrrsWbgDZll,0.257,0.583,7,-8.185,1,0.0429,0.603,0.000289,0.146,0.217,160.127
1128,Yaar Ka Sataya Hua Hai,2Y2l0h051Vk4qUG2ZH7KKy,0.728,0.734,6,-4.252,0,0.0449,0.271,0.0,0.0788,0.523,130.014
1129,Let Her Go (feat. Ed Sheeran) - Anniversary Edition,1nHKI4L5pWrN5CUvW07nHP,0.483,0.486,6,-6.943,1,0.0345,0.586,1.34e-06,0.326,0.345,71.195
1130,Reality,7aYgaUAP12qRQmqcyXnBzo,0.713,0.909,1,-5.097,1,0.23,0.0954,5.8e-05,0.0836,0.503,130.941
1131,Whistle,0PTJKhENs5LiemObej1mpw,0.751,0.835,0,-9.253,0,0.0468,0.198,0.0,0.17,0.691,108.016
1132,Are You With Me,4255amV4enzl28KAn16rUO,0.763,0.608,5,-8.1,0,0.035,0.262,2.5e-05,0.12,0.393,121.02
1133,SNAP,76OGwb5RA9h4FxQPT33ekc,0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01
1134,Faded,0HmONWWIU1FXkwWLDpqrjl,0.75,0.617,6,-6.725,1,0.0318,0.00073,0.318,0.105,0.108,89.968
1135,Hall of Fame (feat. will.i.am),09q25kUOESuDfTbgjcq8CD,0.552,0.85,0,-5.472,1,0.0536,0.0684,0.0,0.143,0.654,93.469
1136,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803
1137,Reflection - Instrumental,02y4CADbBLKy1dpFsSeay5,0.722,0.614,1,-4.519,1,0.191,0.5,0.0,0.0422,0.753,150.288
1138,The Children,7k8DQNQga4UMKFsnVSCPE0,0.306,0.454,2,-14.33,0,0.0369,0.23,0.704,0.125,0.125,144.126
1139,Under the Sea,7gHs73wELdeycvS48JfIos,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011
1140,Teldrassil,1EziIQaF6OQ7tUk114pBor,0.766,0.626,7,-3.124,1,0.152,0.145,0.0,0.15,0.528,113.139
1141,Arena Crumbles,2f7aiJFUpyLqJeFEgOXKm2,0.789,0.83,5,-4.184,0,0.0747,0.009,0.00258,0.173,0.441,100.046
1142,"Glasgow Love Theme - From ""Love Actually""",2dz5fCXiNZk4W5Qptpmfgm,0.312,0.122,9,-15.618,1,0.0313,0.985,0.927,0.0765,0.0397,78.664
1143,We Both Made Promises - Extended,3Ir8iKCv67pW100PDSgWtk,0.603,0.526,6,-5.548,1,0.0302,0.454,0.0,0.0844,0.321,95.023
1144,Stoick's Ship,1Fdt0xCusHEx2uSThBKYsy,0.136,0.0704,7,-21.182,0,0.035,0.931,0.966,0.0615,0.0396,69.415
1145,Looking For A Truck,1AepNE2f1vxGFipqsPdmYp,0.197,0.339,1,-12.49,0,0.0356,0.674,0.746,0.144,0.0957,80.45
1146,La Valse de L'Amour,0BNQdhKugKzoezQVkHB1TA,0.196,0.14,5,-19.384,1,0.0353,0.892,0.941,0.104,0.132,58.637
1147,Lutt Putt Gaya,72Z2D7jpKevicRkyL45mbw,0.655,0.803,9,-7.472,1,0.179,0.465,4.29e-05,0.0499,0.651,90.973
1148,Nikle The Kabhi Hum Ghar Se,0TB3o17WOQginPe0ob0sE6,0.543,0.516,4,-8.904,1,0.0307,0.727,4.28e-05,0.104,0.157,103.947
1149,Home,0OI7AFifLSoGzpb8bdBLLV,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034
1150,My Stupid Heart,1y5K73ZMtl7x7oEvcADZZk,0.75,0.738,3,-7.664,1,0.0452,0.16,0.0,0.112,0.731,115.021
1151,My Stupid Heart - Kids Version,1y5K73ZMtl7x7oEvcADZZk,0.75,0.738,3,-7.664,1,0.0452,0.16,0.0,0.112,0.731,115.021
1152,My Stupid Heart (with Lauv),1SVOLTmC627fn0XY9ltvx2,0.745,0.677,7,-8.316,1,0.0334,0.0945,0.0,0.204,0.666,115.093
1153,Say Less,55MNQkGfPC8iVtS13GV6mq,0.682,0.925,8,-5.436,1,0.208,0.102,1.7e-05,0.343,0.647,135.956
1154,Start Again,4l5e4G1RzrfWWFgehoEgAH,0.873,0.695,1,-7.428,0,0.036,0.306,0.0,0.221,0.612,114.982
1155,DNA,0TAhz6k4ho8ajh7FOV1Udt,0.633,0.817,9,-4.513,1,0.0469,0.00652,1.22e-06,0.0919,0.408,122.085
1156,Arrival at Winterfell,0VeOw2I0PIDZScE9HCUKgN,0.204,0.371,0,-12.84,0,0.042,0.656,0.762,0.106,0.039,85.016
1157,"thank u, next",66iP3U2QOKgevrnrbWk53S,0.417,0.202,2,-10.881,1,0.0442,0.957,0.00862,0.0689,0.635,69.177
1158,The About Time Theme,67Sib1kWVcI4sxJuTPUfxO,0.497,0.212,0,-13.375,1,0.0314,0.931,0.82,0.114,0.0795,93.03
1159,More Power,2dGHj4esXHUIpmtAkJ2UR4,0.662,0.893,2,-5.246,1,0.0578,0.0183,0.0,0.321,0.448,97.156
1160,Lifting Fingerprints,5hhmshwDpwcyfsyzUiiZj5,0.384,0.127,4,-25.457,0,0.0431,0.884,0.852,0.0834,0.0762,76.036
1161,Join Me,0d510tdfPL5wEdjUDe9CjH,0.629,0.671,8,-6.939,0,0.0291,0.017,6.32e-05,0.0983,0.601,113.795
1162,Shattered Shields,4QRwVzgh1IfaWGAz2eA3YN,0.158,0.00793,10,-44.945,1,0.0349,0.954,0.963,0.105,0.0368,132.408
1163,Travel Delays - Extended,6YSQDa7eZQxCjd4psStP9m,0.118,0.0913,2,-18.176,1,0.0415,0.591,0.806,0.0964,0.0352,83.055
1164,Let It Go,0qcr5FMsEO85NAQjrlDRKo,0.543,0.485,8,-6.85,1,0.0305,0.558,0.0,0.12,0.371,136.961
1165,"Carl Goes Up (From ""Up"")",1mD4ResONwh19VNAQpwPCh,0.201,0.166,0,-15.182,1,0.0346,0.968,0.712,0.0989,0.0677,87.375
1166,Up - solo piano theme,37YV2vftTgOL4CKtlB4yki,0.367,0.0211,5,-24.121,1,0.0676,0.995,0.938,0.142,0.0942,170.239
1167,Entering the Castle,4xSER9qQG4DnGSAIBWy0mG,0.145,0.277,1,-10.612,1,0.0337,0.919,0.841,0.116,0.0688,179.241
1168,I Can’t Help Falling in Love,44AyOl4qVkzS48vBsbNXaC,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307
1169,"The Quest For Erebor - From ""The Hobbit - The Desolation Of Smaug""",6PC2SRIp0IZCdRTyHwLGA2,0.107,0.175,4,-16.932,0,0.0382,0.85,0.763,0.236,0.0348,79.584
1170,I'm Yours,37vVp2sWHuuIBOSl1NswP6,0.398,0.705,5,-7.07,0,0.0756,0.204,5.13e-05,0.443,0.635,111.487
1171,The Real Hero,3KHrXuByzDnDOaVR15rZH7,0.184,0.0565,7,-18.019,1,0.0411,0.809,0.902,0.302,0.037,130.317
1172,Online,5eJNm87J8KZswp9G8lpMCv,0.788,0.528,1,-7.029,1,0.0716,0.132,5.92e-06,0.144,0.181,105.022
1173,Stormwind,2gCfmy7yKAAPYymXZzOp13,0.201,0.236,8,-11.019,0,0.0317,0.82,0.883,0.101,0.0546,145.933
1174,Nagini,4m8eXK0GbbWKYxWlMdD5O3,0.718,0.97,4,-2.85,0,0.0795,0.131,0.128,0.727,0.891,136.046
1175,The Black Lake,38GqVS4rDFnL0291QCiza9,0.131,0.454,5,-12.97,0,0.0372,0.166,0.471,0.11,0.0734,76.747
1176,Blood of My Blood,7kMr7gQm5lzvwlc5VZHgMO,0.437,0.493,10,-12.69,0,0.0366,0.487,0.897,0.0789,0.151,129.822
1177,Tooth and Claw,4rJSq9z60yScNTlJ4Lvpei,0.424,0.233,8,-21.201,1,0.0311,0.929,0.908,0.107,0.302,99.987
1178,The Ludlows,6vtY2LUeXJ7KISwgiTu0Ph,0.156,0.0223,7,-27.684,1,0.0367,0.938,0.848,0.0998,0.0495,72.844
1179,I Need You,05SBRd4fXgn8FX7bf8BCAE,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989
1180,The Dreams that Stuff is Made Of,4GNAkByimF0pxX2vgG35Z3,0.36,0.0854,0,-20.406,0,0.0343,0.993,0.737,0.115,0.0773,58.322
1181,I Can't Risk This,7hvxa8oGTd98UN5C2P0DuN,0.273,0.115,2,-15.914,1,0.0425,0.711,0.696,0.633,0.0382,136.272
1182,Ex's and Oh's,14py6hiJISlqWK3AyWXmGJ,0.728,0.24,5,-9.414,1,0.0396,0.531,0.00227,0.0771,0.569,140.005
1183,Wolf Chase,4uMcM69KR2ZveqWG2l8JSG,0.742,0.404,1,-10.38,1,0.187,0.00746,0.823,0.0842,0.0354,90.67
1184,Sab Farzi,6ocY7IQEdpgJcXm0ALKkdv,0.823,0.835,7,-7.324,1,0.122,0.0346,0.0372,0.204,0.608,135.012
1185,Aasmaan,4OJ3ecc157Wg4Z29aglEOu,0.606,0.483,7,-10.08,1,0.0253,0.705,8.31e-05,0.134,0.228,91.978
1186,O Maahi,0qQ4IdhjzNr0gJhdMTf2n3,0.616,0.669,1,-6.836,1,0.0349,0.562,0.0,0.177,0.475,116.973
1187,Chal Ve Watna,768EkqSx9tvhMotfwGEum3,0.482,0.656,4,-7.266,0,0.0414,0.76,0.000125,0.0775,0.477,82.018
1188,Banda,7KQdgW7QzNd9oPoCzjCU76,0.716,0.718,6,-5.348,0,0.148,0.0452,0.0,0.192,0.91,89.906
1189,Main Tera Rasta Dekhunga,4zfWw4IttVasH4tIuLIW65,0.528,0.748,2,-6.683,1,0.0893,0.777,3.46e-05,0.171,0.602,80.92
1190,Pyaar Aaya,3ixMjC2DtqNCmffEW8rSwv,0.718,0.857,5,-6.4,0,0.0594,0.02,0.00277,0.0799,0.675,99.975
1191,Dus Bahane,1vBmaijoCBoqmwc3zs5n3s,0.833,0.917,7,-5.498,1,0.0597,0.175,1.92e-06,0.109,0.874,110.001
1192,Pehle Bhi Main,7yDHHVKLbvDmVw1XXhDDIO,0.413,0.406,10,-10.23,0,0.0353,0.768,2.22e-06,0.107,0.281,76.944
1193,Husn,0TL0LFcwIBF5eX7arDIKxY,0.527,0.376,5,-9.974,1,0.0298,0.682,0.0,0.142,0.24,151.928
1194,"O Maahi (From ""Dunki"")",0qQ4IdhjzNr0gJhdMTf2n3,0.616,0.669,1,-6.836,1,0.0349,0.562,0.0,0.177,0.475,116.973
1195,"Ishq Jaisa Kuch (From ""Fighter"")",23YpzkTDtU78GK6vpgRbkM,0.736,0.697,1,-7.672,0,0.0416,0.115,1.47e-05,0.149,0.386,104.974
1196,Shikayat,7e2dvR0ySx1bBJRDxVJiG1,0.656,0.521,4,-9.197,1,0.0464,0.42,0.0,0.136,0.262,139.86
1197,Saajan Ve,3iFYJMrRS0fLrwDNVbqNF0,0.712,0.675,3,-5.44,1,0.0923,0.121,1.22e-05,0.0955,0.545,95.0
1198,Dil Haareya,4vrpvlcDM3uze5PoOgZpoV,0.581,0.676,5,-7.7,1,0.0315,0.675,2.58e-06,0.358,0.458,101.973
1199,Mannat,26elzgFl8tvajnDfeoY1YF,0.637,0.721,1,-5.625,1,0.0465,0.252,0.0,0.0586,0.308,99.995
1200,Blur,4zmdSbVzs06VyVRlmc5QTl,0.663,0.857,1,-3.227,0,0.172,0.153,0.0,0.133,0.927,79.988
1201,"Abrar’s Entry | Jamal Kudu (From ""ANIMAL"")",35FFqjqaPv1Fr9B1GtJdZO,0.739,0.584,3,-5.729,1,0.0758,0.631,6.52e-06,0.285,0.753,120.522
1202,"Leke Prabhu Ka Naam (From ""Tiger 3"")",66v97IvccVkHt40FIOq1LH,0.715,0.887,4,-7.103,1,0.0542,0.299,3.94e-06,0.289,0.909,115.982
1203,Aise Kyun,02wf1NAQdIpe5S1NJYPwvB,0.395,0.378,3,-9.743,1,0.0443,0.88,0.0879,0.105,0.286,152.204
1204,Tu Jaana Na Piya,4u0D2jZ20wQaEMHBSqsDnZ,0.691,0.709,9,-6.136,1,0.0301,0.359,0.0,0.149,0.395,102.012
1205,Hum Toh Deewane,2A4lcqTJZgUs1XrW6TSvt0,0.583,0.724,8,-8.688,1,0.0622,0.329,1.49e-05,0.0836,0.756,168.072
1206,Rang Lageya,7mSzDKajY2wUtstQSLdzMK,0.651,0.503,4,-8.729,1,0.0261,0.504,0.0,0.469,0.58,108.014
1207,Lamhey,5Z2GQ0eBKoatNYqbGayihP,0.571,0.395,2,-10.502,1,0.0372,0.601,0.000247,0.255,0.631,173.998
1208,Manjha,0UZLaEOSIc5kg0cc7eszqC,0.524,0.515,11,-7.478,0,0.0427,0.674,0.0,0.104,0.368,169.882
1209,"Kaise Ab Kahein - From ""Gutar Gu""",3eSm4iAkLsn3BeggfiQOH9,0.443,0.396,7,-11.071,1,0.037,0.891,0.0,0.0926,0.488,89.114
1210,"Ishq Nachaawe - From ""Kho Gaye Hum Kahan""",4lQzrLcNfjm1fqBpQmbHG6,0.709,0.659,4,-5.453,0,0.103,0.397,0.0,0.0877,0.334,78.021
1211,Kabhi Shaam Dhale,50OVvDb6s8hUsos5AJmPnv,0.549,0.654,2,-6.364,0,0.0331,0.52,0.0,0.0605,0.387,143.822
1212,One Love,2W5acFzXf5FrktecuD30Or,0.683,0.722,8,-4.039,0,0.0358,0.0243,4.2e-05,0.35,0.854,95.012
1213,With You,0xIuPDzJSnJywALez8dwKR,0.78,0.744,2,-4.773,1,0.0298,0.161,0.0011,0.201,0.925,116.978
1214,greedy,3rUGC1vUpkDG9CZFHMur1t,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018
1215,Paint The Town Red,2IGMVunIBsBLtEQyoI1Mu7,0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968
